Date_time,CO2_PPM,CO2_SD,H2O_PPM,H2O_SD,Tem_C
  02/17/2017 10:57:34.194,433.615,0,20257.4,0,32.3009
  02/17/2017 10:57:35.094,433.279,0,19634.5,0,32.3009
  02/17/2017 10:57:36.013,432.189,0,19091.8,0,32.3029
  02/17/2017 10:57:36.906,431.757,0,18554.8,0,32.3103
  02/17/2017 10:57:37.938,430.88,0,17952.9,0,32.3083
  02/17/2017 10:57:38.970,429.539,0,17643.8,0,32.3114
  02/17/2017 10:57:40.002,426.302,0,17151,0,32.3155
  02/17/2017 10:57:41.034,428.307,0,17006.9,0,32.3195
  02/17/2017 10:57:42.066,427.261,0,16561.2,0,32.3183
  02/17/2017 10:57:43.098,425.431,0,16025,0,32.3197
  02/17/2017 10:57:44.994,423.958,0,15654.1,0,32.3318
  02/17/2017 10:57:45.898,424.686,0,15429.5,0,32.3327
  02/17/2017 10:57:46.795,426.826,0,15316.2,0,32.3373
  02/17/2017 10:57:47.694,428.369,0,15231.3,0,32.3388
  02/17/2017 10:57:48.594,425.05,0,15031.9,0,32.3419
  02/17/2017 10:57:49.498,425.316,0,14845.1,0,32.3482
  02/17/2017 10:57:50.402,422.389,0,14457.9,0,32.3502
  02/17/2017 10:57:51.298,421.853,0,14272.8,0,32.3554
  02/17/2017 10:57:52.330,423.031,0,14196.5,0,32.3595
  02/17/2017 10:57:53.362,421.722,0,14066.5,0,32.3635
  02/17/2017 10:57:54.394,422.079,0,13967.6,0,32.3672
  02/17/2017 10:57:55.427,422.221,0,13906.4,0,32.3701
  02/17/2017 10:57:56.458,421.625,0,13873.8,0,32.3753
  02/17/2017 10:57:57.491,421.784,0,13863,0,32.3736
  02/17/2017 10:57:59.394,421.802,0,13784,0,32.3828
  02/17/2017 10:58:00.294,421.858,0,13742,0,32.3794
  02/17/2017 10:58:01.194,421.462,0,13738.8,0,32.381
  02/17/2017 10:58:02.094,421.587,0,13684.9,0,32.387
  02/17/2017 10:58:02.994,421.574,0,13599.7,0,32.3871
  02/17/2017 10:58:03.894,421.402,0,13517.2,0,32.3907
  02/17/2017 10:58:04.804,421.73,0,13546.3,0,32.3932
  02/17/2017 10:58:05.702,421.729,0,13484.3,0,32.3994
  02/17/2017 10:58:06.739,421.628,0,13429.1,0,32.398
  02/17/2017 10:58:07.766,421.644,0,13403.5,0,32.4013
  02/17/2017 10:58:08.803,421.631,0,13331.1,0,32.4045
  02/17/2017 10:58:09.838,422.022,0,13339.3,0,32.4043
  02/17/2017 10:58:10.870,421.972,0,13230.9,0,32.4044
  02/17/2017 10:58:11.902,422.489,0,13289.8,0,32.4076
  02/17/2017 10:58:13.794,421.313,0,13135.3,0,32.4189
  02/17/2017 10:58:14.690,421.891,0,13208.1,0,32.4247
  02/17/2017 10:58:15.594,421.547,0,13118.5,0,32.4296
  02/17/2017 10:58:16.494,421.329,0,13119.1,0,32.4329
  02/17/2017 10:58:17.394,421.444,0,13122.1,0,32.4381
  02/17/2017 10:58:18.294,421.681,0,13098.3,0,32.4455
  02/17/2017 10:58:19.210,421.403,0,13082.8,0,32.4467
  02/17/2017 10:58:20.108,421.278,0,13077.5,0,32.4532
  02/17/2017 10:58:21.138,421.753,0,13075.1,0,32.4576
  02/17/2017 10:58:22.171,421.298,0,13113.1,0,32.4621
  02/17/2017 10:58:23.202,421.804,0,13123.7,0,32.4656
  02/17/2017 10:58:24.234,421.73,0,13119.7,0,32.4687
  02/17/2017 10:58:25.266,421.644,0,13165.6,0,32.4732
  02/17/2017 10:58:26.298,421.79,0,13234.4,0,32.4746
  02/17/2017 10:58:28.190,421.744,0,13278,0,32.4877
  02/17/2017 10:58:29.090,421.663,0,13277.3,0,32.4859
  02/17/2017 10:58:29.990,421.656,0,13358.1,0,32.4883
  02/17/2017 10:58:30.890,422.112,0,13332.8,0,32.4951
  02/17/2017 10:58:31.791,421.75,0,13352.3,0,32.4954
  02/17/2017 10:58:32.690,422.079,0,13437,0,32.4967
  02/17/2017 10:58:33.603,422.061,0,13413.1,0,32.5004
  02/17/2017 10:58:34.494,422.276,0,13564,0,32.5037
  02/17/2017 10:58:35.526,422.291,0,13562,0,32.5024
  02/17/2017 10:58:36.558,421.614,0,13564.7,0,32.5028
  02/17/2017 10:58:37.590,422.216,0,13638.2,0,32.5082
  02/17/2017 10:58:38.622,422.589,0,13660.3,0,32.505
  02/17/2017 10:58:39.662,422.113,0,13677.5,0,32.5085
  02/17/2017 10:58:40.695,422.5,0,13734.1,0,32.5129
  02/17/2017 10:58:42.590,422.409,0,13796.5,0,32.5219
  02/17/2017 10:58:43.491,422.522,0,13789.5,0,32.5232
  02/17/2017 10:58:44.390,421.992,0,13787.4,0,32.5218
  02/17/2017 10:58:45.290,423.885,0,13959.7,0,32.5241
  02/17/2017 10:58:46.190,426.738,0,14245.5,0,32.5247
  02/17/2017 10:58:47.090,423.915,0,14098,0,32.5263
  02/17/2017 10:58:47.998,422.356,0,14006.7,0,32.5245
  02/17/2017 10:58:48.894,423.533,0,14119.1,0,32.5263
  02/17/2017 10:58:49.918,424.147,0,14145.8,0,32.5292
  02/17/2017 10:58:50.951,423.608,0,14137.2,0,32.5277
  02/17/2017 10:58:51.982,423.673,0,14192.6,0,32.5307
  02/17/2017 10:58:53.015,423.981,0,14190.7,0,32.5342
  02/17/2017 10:58:54.046,423.961,0,14215.3,0,32.5372
  02/17/2017 10:58:55.078,424.071,0,14261.2,0,32.538
  02/17/2017 10:58:56.990,424.12,0,14291,0,32.5484
  02/17/2017 10:58:57.894,424.156,0,14336.1,0,32.5478
  02/17/2017 10:58:58.790,424.127,0,14380.9,0,32.5508
  02/17/2017 10:58:59.694,424.445,0,14391.2,0,32.5552
  02/17/2017 10:59:00.594,423.981,0,14432.1,0,32.5557
  02/17/2017 10:59:01.494,423.809,0,14448,0,32.5608
  02/17/2017 10:59:02.404,424.557,0,14469.2,0,32.568
  02/17/2017 10:59:03.299,424.087,0,14470.6,0,32.5696
  02/17/2017 10:59:04.331,424.456,0,14476,0,32.571
  02/17/2017 10:59:05.362,424.227,0,14529.4,0,32.5779
  02/17/2017 10:59:06.395,424.249,0,14554.5,0,32.5854
  02/17/2017 10:59:07.426,424.522,0,14522.6,0,32.587
  02/17/2017 10:59:08.458,424.127,0,14526.8,0,32.5905
  02/17/2017 10:59:09.490,424.539,0,14539.8,0,32.5967
  02/17/2017 10:59:11.390,424.198,0,14526.8,0,32.608
  02/17/2017 10:59:12.290,424.004,0,14538.2,0,32.6091
  02/17/2017 10:59:13.190,424.049,0,14511.7,0,32.6085
  02/17/2017 10:59:14.090,424.335,0,14530.2,0,32.6107
  02/17/2017 10:59:14.994,424.342,0,14516.9,0,32.6156
  02/17/2017 10:59:15.891,424.429,0,14544.6,0,32.6149
  02/17/2017 10:59:16.807,424.336,0,14537.1,0,32.6179
  02/17/2017 10:59:17.698,424.61,0,14564.6,0,32.6228
  02/17/2017 10:59:18.731,424.574,0,14570.6,0,32.6269
  02/17/2017 10:59:19.762,424.174,0,14578,0,32.6268
  02/17/2017 10:59:20.794,424.576,0,14593.2,0,32.6297
  02/17/2017 10:59:21.826,424.737,0,14612.8,0,32.6355
  02/17/2017 10:59:22.858,424.295,0,14650.9,0,32.636
  02/17/2017 10:59:23.894,424.782,0,14680.9,0,32.6394
  02/17/2017 10:59:25.794,424.796,0,14734.9,0,32.6465
  02/17/2017 10:59:26.690,425.056,0,14751.2,0,32.6438
  02/17/2017 10:59:27.591,424.961,0,14809.1,0,32.6477
  02/17/2017 10:59:28.490,424.772,0,14828.7,0,32.6492
  02/17/2017 10:59:29.390,424.529,0,14821.7,0,32.6516
  02/17/2017 10:59:30.290,424.853,0,14811.7,0,32.6553
  02/17/2017 10:59:31.212,424.87,0,14817.3,0,32.6621
  02/17/2017 10:59:32.106,424.727,0,14825.7,0,32.6627
  02/17/2017 10:59:33.138,425.38,0,14840.4,0,32.663
  02/17/2017 10:59:34.170,425.707,0,14915.1,0,32.6648
  02/17/2017 10:59:35.202,425.373,0,14933.8,0,32.6646
  02/17/2017 10:59:36.234,425.366,0,14966.2,0,32.6636
  02/17/2017 10:59:37.266,425.662,0,14963.4,0,32.6645
  02/17/2017 10:59:38.303,425.704,0,15042.4,0,32.6686
  02/17/2017 10:59:40.194,425.674,0,14998.9,0,32.6774
  02/17/2017 10:59:41.090,426.663,0,15132.5,0,32.6774
  02/17/2017 10:59:41.994,427.102,0,15246.7,0,32.6784
  02/17/2017 10:59:42.890,426.898,0,15234.5,0,32.6823
  02/17/2017 10:59:43.790,429.715,0,15442.9,0,32.688
  02/17/2017 10:59:44.690,428.564,0,15482.9,0,32.6864
  02/17/2017 10:59:45.603,425.837,0,15419.8,0,32.6904
  02/17/2017 10:59:46.494,429.633,0,15313.4,0,32.6947
  02/17/2017 10:59:47.531,425.809,0,15316.2,0,32.6981
  02/17/2017 10:59:48.563,425.501,0,15310.2,0,32.6984
  02/17/2017 10:59:49.595,427.341,0,15636.8,0,32.7022
  02/17/2017 10:59:50.627,426.335,0,15550.9,0,32.7084
  02/17/2017 10:59:51.658,427.319,0,15722.5,0,32.7096
  02/17/2017 10:59:52.691,428.577,0,15833.8,0,32.7115
  02/17/2017 10:59:54.590,430.998,0,15912.4,0,32.7232
  02/17/2017 10:59:55.494,430.087,0,15908.1,0,32.7232
  02/17/2017 10:59:56.390,427.537,0,15946.4,0,32.7275
  02/17/2017 10:59:57.290,426.865,0,15962.3,0,32.7321
  02/17/2017 10:59:58.190,429.437,0,15975.5,0,32.7327
  02/17/2017 10:59:59.090,430.38,0,15722.4,0,32.734
  02/17/2017 11:00:00.005,430.756,0,15726.8,0,32.7402
  02/17/2017 11:00:00.898,430.775,0,15788.7,0,32.7402
  02/17/2017 11:00:01.931,430.833,0,16211.8,0,32.7423
  02/17/2017 11:00:02.963,431.72,0,16316,0,32.748
  02/17/2017 11:00:03.994,431.218,0,16266.5,0,32.7541
  02/17/2017 11:00:05.026,431.094,0,16187.7,0,32.7533
  02/17/2017 11:00:06.058,427.866,0,16322.9,0,32.7561
  02/17/2017 11:00:07.090,427.119,0,16204.9,0,32.7596
  02/17/2017 11:00:08.990,427.269,0,16205.3,0,32.7699
  02/17/2017 11:00:09.890,430.003,0,16419.1,0,32.7711
  02/17/2017 11:00:10.790,426.658,0,16532.8,0,32.7687
  02/17/2017 11:00:11.691,427.282,0,16552.2,0,32.7692
  02/17/2017 11:00:12.594,427.514,0,16634.9,0,32.773
  02/17/2017 11:00:13.490,430.078,0,16623.2,0,32.774
  02/17/2017 11:00:14.410,430.692,0,16526,0,32.7748
  02/17/2017 11:00:15.306,431.455,0,16421.2,0,32.776
  02/17/2017 11:00:16.339,432.224,0,16664.6,0,32.7794
  02/17/2017 11:00:17.371,432.74,0,16986.5,0,32.7763
  02/17/2017 11:00:18.402,432.815,0,17014.5,0,32.7766
  02/17/2017 11:00:19.434,432.314,0,17049.1,0,32.7795
  02/17/2017 11:00:20.466,431.612,0,17065.4,0,32.7796
  02/17/2017 11:00:21.498,433.266,0,17144.4,0,32.7797
  02/17/2017 11:00:23.391,433.306,0,17190.6,0,32.7899
  02/17/2017 11:00:24.290,433.719,0,17174.8,0,32.788
  02/17/2017 11:00:25.190,433.909,0,17262.2,0,32.7917
  02/17/2017 11:00:26.090,434.032,0,17237.4,0,32.7967
  02/17/2017 11:00:26.990,434.538,0,17316.8,0,32.7967
  02/17/2017 11:00:27.890,433.327,0,17317.4,0,32.7991
  02/17/2017 11:00:28.801,433.254,0,17409,0,32.8038
  02/17/2017 11:00:29.694,432.878,0,17436.7,0,32.8034
  02/17/2017 11:00:30.726,431.049,0,17431.6,0,32.8044
  02/17/2017 11:00:31.758,431.508,0,17537.8,0,32.8079
  02/17/2017 11:00:32.790,432.585,0,17525,0,32.8135
  02/17/2017 11:00:33.828,433,0,17591.8,0,32.813
  02/17/2017 11:00:34.854,434.707,0,17276.4,0,32.8132
  02/17/2017 11:00:35.886,435.015,0,17493.3,0,32.8144
  02/17/2017 11:00:37.790,434.328,0,17598.6,0,32.8197
  02/17/2017 11:00:38.690,435.407,0,17738.1,0,32.8227
  02/17/2017 11:00:39.594,436.423,0,17807.7,0,32.8221
  02/17/2017 11:00:40.490,436.396,0,17812,0,32.8259
  02/17/2017 11:00:41.390,436.888,0,17914.3,0,32.8287
  02/17/2017 11:00:42.290,436.701,0,17882.4,0,32.8329
  02/17/2017 11:00:43.203,435.951,0,17913.1,0,32.8336
  02/17/2017 11:00:44.094,436.146,0,17928.9,0,32.8388
  02/17/2017 11:00:45.131,435.532,0,17973.1,0,32.8418
  02/17/2017 11:00:46.163,434.62,0,18000.2,0,32.8402
  02/17/2017 11:00:47.198,436.918,0,18042.6,0,32.8387
  02/17/2017 11:00:48.230,437.354,0,18052.6,0,32.8393
  02/17/2017 11:00:49.262,436.964,0,17650.7,0,32.8437
  02/17/2017 11:00:50.299,437.15,0,17683.9,0,32.8419
  02/17/2017 11:00:52.190,438.248,0,17760.6,0,32.8509
  02/17/2017 11:00:53.090,437.903,0,17889.5,0,32.8482
  02/17/2017 11:00:53.990,438.935,0,18031.7,0,32.8501
  02/17/2017 11:00:54.890,439.943,0,18268.5,0,32.8536
  02/17/2017 11:00:55.790,436.463,0,18235.4,0,32.8525
  02/17/2017 11:00:56.691,436.405,0,18157.5,0,32.8554
  02/17/2017 11:00:57.598,436.621,0,18130.8,0,32.8598
  02/17/2017 11:00:58.494,436.767,0,18232.9,0,32.8669
  02/17/2017 11:00:59.527,438.188,0,18283,0,32.8651
  02/17/2017 11:01:00.559,440.091,0,18124.7,0,32.8689
  02/17/2017 11:01:01.591,438.071,0,18325.9,0,32.874
  02/17/2017 11:01:02.619,437.666,0,18195.2,0,32.8744
  02/17/2017 11:01:03.655,437.653,0,18225.1,0,32.876
  02/17/2017 11:01:04.687,438.294,0,18251.4,0,32.8795
  02/17/2017 11:01:06.590,438.943,0,18353.3,0,32.8872
  02/17/2017 11:01:07.491,438.508,0,18376.3,0,32.8875
  02/17/2017 11:01:08.390,439.255,0,18394.4,0,32.8889
  02/17/2017 11:01:09.294,439.38,0,18488,0,32.8876
  02/17/2017 11:01:10.190,439.685,0,18512.1,0,32.887
  02/17/2017 11:01:11.090,439.562,0,18588.3,0,32.8913
  02/17/2017 11:01:12.000,439.576,0,18619.8,0,32.8893
  02/17/2017 11:01:12.894,441.756,0,18516.8,0,32.8922
  02/17/2017 11:01:13.927,443.093,0,18593.8,0,32.8928
  02/17/2017 11:01:14.959,440.114,0,18708.8,0,32.8969
  02/17/2017 11:01:15.991,439.577,0,18693.2,0,32.8988
  02/17/2017 11:01:17.023,443.701,0,18851.9,0,32.9015
  02/17/2017 11:01:18.060,440.548,0,18794.1,0,32.9043
  02/17/2017 11:01:19.090,443.169,0,18852.2,0,32.9013
  02/17/2017 11:01:20.990,442.29,0,18757.4,0,32.9054
  02/17/2017 11:01:21.890,440.569,0,18712.3,0,32.8976
  02/17/2017 11:01:22.790,441.432,0,18865.2,0,32.8992
  02/17/2017 11:01:23.690,440.746,0,18720.8,0,32.9056
  02/17/2017 11:01:24.590,440.343,0,18617.1,0,32.9063
  02/17/2017 11:01:25.490,443.687,0,18999.8,0,32.9086
  02/17/2017 11:01:26.394,443.994,0,19091.2,0,32.9126
  02/17/2017 11:01:27.306,440.695,0,18806,0,32.9173
  02/17/2017 11:01:28.339,440.817,0,18799.8,0,32.9138
  02/17/2017 11:01:29.379,441.847,0,18926.8,0,32.915
  02/17/2017 11:01:30.410,442.882,0,19152.4,0,32.9194
  02/17/2017 11:01:31.442,442.302,0,19191.4,0,32.9224
  02/17/2017 11:01:32.474,442.397,0,19028.1,0,32.9237
  02/17/2017 11:01:33.510,442.274,0,18908.9,0,32.9272
  02/17/2017 11:01:35.386,442.3,0,18939.1,0,32.9381
  02/17/2017 11:01:36.290,442.306,0,18953.7,0,32.9383
  02/17/2017 11:01:37.190,443.8,0,19179,0,32.9401
  02/17/2017 11:01:38.090,443.096,0,19331.8,0,32.9383
  02/17/2017 11:01:38.986,443.382,0,19167.4,0,32.9401
  02/17/2017 11:01:39.890,443.042,0,19105.6,0,32.9439
  02/17/2017 11:01:40.800,443.474,0,19206.2,0,32.943
  02/17/2017 11:01:41.699,443.557,0,19224.7,0,32.9474
  02/17/2017 11:01:42.726,444.007,0,19406.5,0,32.9427
  02/17/2017 11:01:43.762,444.947,0,19555.1,0,32.9489
  02/17/2017 11:01:44.794,445.218,0,19583.7,0,32.9471
  02/17/2017 11:01:45.826,445.107,0,19585.7,0,32.9495
  02/17/2017 11:01:46.858,445.527,0,19651.3,0,32.9552
  02/17/2017 11:01:47.891,445.539,0,19659,0,32.956
  02/17/2017 11:01:49.786,446.346,0,19719.5,0,32.9694
  02/17/2017 11:01:50.686,446.256,0,19686.4,0,32.9669
  02/17/2017 11:01:51.586,446.317,0,19805.6,0,32.9682
  02/17/2017 11:01:52.491,446.954,0,19811.3,0,32.9719
  02/17/2017 11:01:53.386,446.805,0,19786.1,0,32.9681
  02/17/2017 11:01:54.291,446.672,0,19779.8,0,32.9691
  02/17/2017 11:01:55.194,447.332,0,19889.2,0,32.972
  02/17/2017 11:01:56.090,447.617,0,19959.4,0,32.9766
  02/17/2017 11:01:57.110,447.55,0,19989.1,0,32.9764
  02/17/2017 11:01:58.142,447.318,0,19978.5,0,32.9788
  02/17/2017 11:01:59.174,447.843,0,20046.6,0,32.9842
  02/17/2017 11:02:00.206,447.593,0,19973.5,0,32.9831
  02/17/2017 11:02:01.244,447.694,0,20016.2,0,32.985
  02/17/2017 11:02:02.274,448.293,0,20082,0,32.9882
  02/17/2017 11:02:04.191,448.307,0,20045.8,0,32.9955
  02/17/2017 11:02:05.086,448.575,0,20156.6,0,32.9965
  02/17/2017 11:02:05.986,448.88,0,20139.7,0,32.9971
  02/17/2017 11:02:06.886,448.782,0,20139.9,0,32.9999
  02/17/2017 11:02:07.786,448.795,0,20254,0,33.002
  02/17/2017 11:02:08.686,448.854,0,20145.1,0,33.0068
  02/17/2017 11:02:09.599,449.231,0,20048.3,0,33.0067
  02/17/2017 11:02:10.494,449.18,0,20104.2,0,33.0102
  02/17/2017 11:02:11.527,449.099,0,20184.3,0,33.013
  02/17/2017 11:02:12.559,449.645,0,20227.7,0,33.0135
  02/17/2017 11:02:13.591,449.321,0,20277.4,0,33.0152
  02/17/2017 11:02:14.623,450.025,0,20290.6,0,33.0193
  02/17/2017 11:02:15.654,450.034,0,20441.2,0,33.0229
  02/17/2017 11:02:16.686,449.94,0,20434.7,0,33.0226
  02/17/2017 11:02:18.586,450.06,0,20497.5,0,33.0304
  02/17/2017 11:02:19.486,450.713,0,20533.6,0,33.0285
  02/17/2017 11:02:20.386,450.514,0,20512.3,0,33.0291
  02/17/2017 11:02:21.286,450.392,0,20520.7,0,33.0333
  02/17/2017 11:02:22.186,450.91,0,20540.5,0,33.0289
  02/17/2017 11:02:23.086,450.74,0,20530.2,0,33.0315
  02/17/2017 11:02:23.998,451.029,0,20633.3,0,33.0364
  02/17/2017 11:02:24.891,451.241,0,20663.1,0,33.0386
  02/17/2017 11:02:25.914,451.762,0,20658.1,0,33.0368
  02/17/2017 11:02:26.947,451.798,0,20688.8,0,33.0379
  02/17/2017 11:02:27.978,452.127,0,20674.4,0,33.0424
  02/17/2017 11:02:29.015,452.13,0,20720.4,0,33.0412
  02/17/2017 11:02:30.042,452.266,0,20661.3,0,33.0441
  02/17/2017 11:02:31.075,452.563,0,20722.6,0,33.0496
  02/17/2017 11:02:32.986,452.823,0,20766.2,0,33.0579
  02/17/2017 11:02:33.886,452.983,0,20645.4,0,33.0615
  02/17/2017 11:02:34.786,452.729,0,20771.8,0,33.0608
  02/17/2017 11:02:35.686,453.572,0,20865,0,33.0634
  02/17/2017 11:02:36.591,453.769,0,20905.2,0,33.0658
  02/17/2017 11:02:37.486,453.911,0,20967.2,0,33.0692
  02/17/2017 11:02:38.407,453.952,0,20974.9,0,33.0688
  02/17/2017 11:02:39.306,454.347,0,21039.7,0,33.0715
  02/17/2017 11:02:40.342,455.107,0,21098.9,0,33.0751
  02/17/2017 11:02:41.374,455.201,0,21100.6,0,33.0727
  02/17/2017 11:02:42.407,454.227,0,21107.5,0,33.0748
  02/17/2017 11:02:43.438,455.139,0,21130.6,0,33.0801
  02/17/2017 11:02:44.470,454.897,0,21126.8,0,33.0829
  02/17/2017 11:02:45.502,455.08,0,21118.3,0,33.0839
  02/17/2017 11:02:47.386,455.195,0,21114.1,0,33.0943
  02/17/2017 11:02:48.291,455.771,0,21210,0,33.094
  02/17/2017 11:02:49.186,455.688,0,21220.4,0,33.0987
  02/17/2017 11:02:50.086,455.869,0,21302.9,0,33.1011
  02/17/2017 11:02:50.986,455.82,0,21226.2,0,33.1018
  02/17/2017 11:02:51.886,456.707,0,21235.5,0,33.104
  02/17/2017 11:02:52.808,456.893,0,21215.9,0,33.109
  02/17/2017 11:02:53.711,457.144,0,21273.3,0,33.1085
  02/17/2017 11:02:54.742,457.827,0,21325.9,0,33.1096
  02/17/2017 11:02:55.774,458.598,0,21366.3,0,33.1137
  02/17/2017 11:02:56.807,458.581,0,21343.3,0,33.1173
  02/17/2017 11:02:57.839,459.034,0,21425.8,0,33.1163
  02/17/2017 11:02:58.871,459.907,0,21422.8,0,33.1191
  02/17/2017 11:02:59.902,460.271,0,21449.6,0,33.1239
  02/17/2017 11:03:01.790,460.567,0,21486.3,0,33.1307
  02/17/2017 11:03:02.686,460.611,0,21438,0,33.1309
  02/17/2017 11:03:03.590,461.221,0,21474,0,33.1306
  02/17/2017 11:03:04.486,461.709,0,21470.3,0,33.1335
  02/17/2017 11:03:05.386,462.376,0,21541.7,0,33.1387
  02/17/2017 11:03:06.290,462.39,0,21554.2,0,33.1374
  02/17/2017 11:03:07.194,463.039,0,21600.8,0,33.1399
  02/17/2017 11:03:08.090,463.652,0,21581.8,0,33.1455
  02/17/2017 11:03:09.118,463.689,0,21568,0,33.1482
  02/17/2017 11:03:10.151,464.398,0,21652.9,0,33.1503
  02/17/2017 11:03:11.183,465.078,0,21656.3,0,33.1537
  02/17/2017 11:03:12.222,465.127,0,21620.5,0,33.1604
  02/17/2017 11:03:13.255,465.661,0,21653.6,0,33.1614
  02/17/2017 11:03:14.286,466.185,0,21740.1,0,33.1653
  02/17/2017 11:03:16.186,466.405,0,21681,0,33.1751
  02/17/2017 11:03:17.086,466.722,0,21774.6,0,33.1755
  02/17/2017 11:03:17.986,466.792,0,21783.4,0,33.1827
  02/17/2017 11:03:18.886,467.248,0,21835.4,0,33.1823
  02/17/2017 11:03:19.786,467.55,0,21786,0,33.185
  02/17/2017 11:03:20.686,467.992,0,21841.2,0,33.1881
  02/17/2017 11:03:21.602,468.341,0,21873,0,33.1943
  02/17/2017 11:03:22.494,468.585,0,21901.1,0,33.1956
  02/17/2017 11:03:23.527,468.904,0,21879.7,0,33.1967
  02/17/2017 11:03:24.558,469.054,0,21863,0,33.2043
  02/17/2017 11:03:25.590,469.759,0,21924.4,0,33.2039
  02/17/2017 11:03:26.623,469.865,0,21967.6,0,33.2074
  02/17/2017 11:03:27.654,470.246,0,22005.3,0,33.2106
  02/17/2017 11:03:28.687,471.004,0,21965.9,0,33.2173
  02/17/2017 11:03:30.586,471.062,0,22017.3,0,33.2247
  02/17/2017 11:03:31.486,471.493,0,22009,0,33.2206
  02/17/2017 11:03:32.387,470.948,0,22017.1,0,33.223
  02/17/2017 11:03:33.286,472.068,0,22054.7,0,33.2261
  02/17/2017 11:03:34.186,471.66,0,22076.1,0,33.2305
  02/17/2017 11:03:35.090,472.029,0,22115.9,0,33.2289
  02/17/2017 11:03:35.998,472.297,0,22132.6,0,33.2311
  02/17/2017 11:03:36.911,472.788,0,22157.4,0,33.2361
  02/17/2017 11:03:37.943,472.823,0,22200.8,0,33.2357
  02/17/2017 11:03:38.979,473.321,0,22209.6,0,33.2354
  02/17/2017 11:03:40.011,473.743,0,22190.8,0,33.2393
  02/17/2017 11:03:41.042,473.9,0,22215.3,0,33.2445
  02/17/2017 11:03:42.074,474.353,0,22222.3,0,33.246
  02/17/2017 11:03:43.107,474.507,0,22251.3,0,33.2492
  02/17/2017 11:03:44.986,474.424,0,22281.6,0,33.2604
  02/17/2017 11:03:45.886,474.896,0,22323,0,33.2616
  02/17/2017 11:03:46.790,475.528,0,22329.1,0,33.2688
  02/17/2017 11:03:47.686,475.541,0,22377.9,0,33.2693
  02/17/2017 11:03:48.586,475.465,0,22400.7,0,33.2732
  02/17/2017 11:03:49.486,475.544,0,22409.4,0,33.2781
  02/17/2017 11:03:50.399,476.09,0,22416.4,0,33.2851
  02/17/2017 11:03:51.290,475.857,0,22444.4,0,33.2863
  02/17/2017 11:03:52.322,476.645,0,22476.2,0,33.2877
  02/17/2017 11:03:53.354,476.841,0,22526.3,0,33.2923
  02/17/2017 11:03:54.391,477.141,0,22537.2,0,33.2949
  02/17/2017 11:03:55.426,477.028,0,22604.4,0,33.2969
  02/17/2017 11:03:56.458,477.144,0,22605.6,0,33.2994
  02/17/2017 11:03:57.490,477.316,0,22606.9,0,33.3065
  02/17/2017 11:03:59.386,477.468,0,22630,0,33.3157
  02/17/2017 11:04:00.286,477.585,0,22649.9,0,33.3142
  02/17/2017 11:04:01.186,477.899,0,22647.4,0,33.3133
  02/17/2017 11:04:02.086,478.315,0,22711.4,0,33.3149
  02/17/2017 11:04:02.986,478.35,0,22650.5,0,33.3211
  02/17/2017 11:04:03.886,478.476,0,22747.8,0,33.319
  02/17/2017 11:04:04.794,479.026,0,22787,0,33.3208
  02/17/2017 11:04:05.691,479.368,0,22812.2,0,33.3248
  02/17/2017 11:04:06.719,479.478,0,22808.8,0,33.3283
  02/17/2017 11:04:07.750,479.857,0,22837.3,0,33.3294
  02/17/2017 11:04:08.782,480.447,0,22831,0,33.3314
  02/17/2017 11:04:09.818,480.576,0,22878.2,0,33.337
  02/17/2017 11:04:10.846,480.466,0,22861.4,0,33.3354
  02/17/2017 11:04:11.878,480.04,0,22934.3,0,33.3379
  02/17/2017 11:04:13.786,480.823,0,22803.7,0,33.3512
  02/17/2017 11:04:14.686,480.699,0,22768.1,0,33.3497
  02/17/2017 11:04:15.586,480.208,0,22720.4,0,33.3552
  02/17/2017 11:04:16.486,480.497,0,22729.1,0,33.3556
  02/17/2017 11:04:17.391,481.065,0,22717.1,0,33.3594
  02/17/2017 11:04:18.286,481.254,0,22784.7,0,33.3634
  02/17/2017 11:04:19.195,481.088,0,22761.1,0,33.3702
  02/17/2017 11:04:20.090,481.072,0,22748.5,0,33.3698
  02/17/2017 11:04:21.123,481.591,0,22801.4,0,33.3706
  02/17/2017 11:04:22.155,481.793,0,22841.9,0,33.3763
  02/17/2017 11:04:23.187,481.084,0,22852.8,0,33.3751
  02/17/2017 11:04:24.218,480.07,0,22834.3,0,33.3784
  02/17/2017 11:04:25.250,480.787,0,22838,0,33.3811
  02/17/2017 11:04:26.282,480.464,0,22877.9,0,33.3883
  02/17/2017 11:04:28.186,481.252,0,22905.4,0,33.4036
  02/17/2017 11:04:29.087,481.23,0,22907.4,0,33.4022
  02/17/2017 11:04:29.986,481.808,0,22906.9,0,33.404
  02/17/2017 11:04:30.886,481.777,0,22896.4,0,33.4075
  02/17/2017 11:04:31.786,481.572,0,22949.5,0,33.4161
  02/17/2017 11:04:32.686,481.737,0,22935.3,0,33.4177
  02/17/2017 11:04:33.596,482.423,0,23049.9,0,33.4203
  02/17/2017 11:04:34.490,482.634,0,23033.3,0,33.4253
  02/17/2017 11:04:35.523,482.284,0,23007.4,0,33.4264
  02/17/2017 11:04:36.554,482.649,0,23003.5,0,33.4277
  02/17/2017 11:04:37.586,483.301,0,23044.4,0,33.4302
  02/17/2017 11:04:38.619,483.69,0,23043.3,0,33.4357
