VC:904M BD:May 23 2013 SN:LGR-13-0154
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  02/17/2017 09:44:46.582,    2.18221e+00,    0.00000e+00,    1.59505e+04,    0.00000e+00,    4.25646e+02,    0.00000e+00,    2.21758e+00,    0.00000e+00,    4.32545e+02,    0.00000e+00,    1.40306e+02,    0.00000e+00,    1.78173e+01,    0.00000e+00,    2.05238e+01,    0.00000e+00,    8.87310e+00,    0.00000e+00,    8.01178e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:47.475,    2.18557e+00,    0.00000e+00,    1.57973e+04,    0.00000e+00,    4.26253e+02,    0.00000e+00,    2.22066e+00,    0.00000e+00,    4.33095e+02,    0.00000e+00,    1.40406e+02,    0.00000e+00,    1.78194e+01,    0.00000e+00,    2.05352e+01,    0.00000e+00,    8.86427e+00,    0.00000e+00,    8.00135e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:48.466,    2.18434e+00,    0.00000e+00,    1.54037e+04,    0.00000e+00,    4.26285e+02,    0.00000e+00,    2.21851e+00,    0.00000e+00,    4.32954e+02,    0.00000e+00,    1.40329e+02,    0.00000e+00,    1.78210e+01,    0.00000e+00,    2.05505e+01,    0.00000e+00,    8.86505e+00,    0.00000e+00,    8.00224e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:49.486,    2.18458e+00,    0.00000e+00,    1.52559e+04,    0.00000e+00,    4.26433e+02,    0.00000e+00,    2.21842e+00,    0.00000e+00,    4.33040e+02,    0.00000e+00,    1.40363e+02,    0.00000e+00,    1.78232e+01,    0.00000e+00,    2.05609e+01,    0.00000e+00,    8.86444e+00,    0.00000e+00,    7.99693e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:50.506,    2.18461e+00,    0.00000e+00,    1.52941e+04,    0.00000e+00,    4.25731e+02,    0.00000e+00,    2.21854e+00,    0.00000e+00,    4.32344e+02,    0.00000e+00,    1.40373e+02,    0.00000e+00,    1.78256e+01,    0.00000e+00,    2.05760e+01,    0.00000e+00,    8.86719e+00,    0.00000e+00,    8.00048e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:51.527,    2.18580e+00,    0.00000e+00,    1.51327e+04,    0.00000e+00,    4.25948e+02,    0.00000e+00,    2.21938e+00,    0.00000e+00,    4.32493e+02,    0.00000e+00,    1.40315e+02,    0.00000e+00,    1.78277e+01,    0.00000e+00,    2.05900e+01,    0.00000e+00,    8.86787e+00,    0.00000e+00,    7.99603e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:52.546,    2.18399e+00,    0.00000e+00,    1.51085e+04,    0.00000e+00,    4.25665e+02,    0.00000e+00,    2.21749e+00,    0.00000e+00,    4.32195e+02,    0.00000e+00,    1.40413e+02,    0.00000e+00,    1.78295e+01,    0.00000e+00,    2.06016e+01,    0.00000e+00,    8.86335e+00,    0.00000e+00,    7.99821e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:53.570,    2.18504e+00,    0.00000e+00,    1.50519e+04,    0.00000e+00,    4.25854e+02,    0.00000e+00,    2.21843e+00,    0.00000e+00,    4.32362e+02,    0.00000e+00,    1.40317e+02,    0.00000e+00,    1.78314e+01,    0.00000e+00,    2.06193e+01,    0.00000e+00,    8.86599e+00,    0.00000e+00,    7.99901e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:54.587,    2.18514e+00,    0.00000e+00,    1.49833e+04,    0.00000e+00,    4.25660e+02,    0.00000e+00,    2.21838e+00,    0.00000e+00,    4.32135e+02,    0.00000e+00,    1.40392e+02,    0.00000e+00,    1.78333e+01,    0.00000e+00,    2.06285e+01,    0.00000e+00,    8.86499e+00,    0.00000e+00,    7.99714e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:56.470,    2.18443e+00,    0.00000e+00,    1.47879e+04,    0.00000e+00,    4.25819e+02,    0.00000e+00,    2.21722e+00,    0.00000e+00,    4.32211e+02,    0.00000e+00,    1.40397e+02,    0.00000e+00,    1.78413e+01,    0.00000e+00,    2.06642e+01,    0.00000e+00,    8.86644e+00,    0.00000e+00,    7.99611e+00,    0.00000e+00,              3,       Disabled
